System1 name:   WCDMA SYSTEM MEASUREMENT,,,,,,,,,,,,,,Test plan path: C:\ANRITSU_20190624\Report\2021_12_03\W_MB_16_0_33_F.txt
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement,,,,,PLAN NAME:New Plan
 HSDPA,4,5.2AA Max Output Power;Beta C/D=2/15,1313,-86.0,20.3,25.7,dBm,25.17,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=2/15,1313,-86.0,None,-42.2,dBm,-60.38,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=2/15,1313,-86.0,None,-32.2,dBm,-43.61,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=2/15,1313,-86.0,None,-32.2,dBm,-43.03,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=2/15,1313,-86.0,None,-42.2,dBm,-53.91,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=11/15,1313,-86.0,20.3,25.7,dBm,25.10,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=11/15,1313,-86.0,None,-42.2,dBm,-60.09,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=11/15,1313,-86.0,None,-32.2,dBm,-43.81,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=11/15,1313,-86.0,None,-32.2,dBm,-43.55,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=11/15,1313,-86.0,None,-42.2,dBm,-53.92,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=15/8,1313,-86.0,19.3,25.7,dBm,24.66,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=15/8,1313,-86.0,None,-42.2,dBm,-58.02,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=15/8,1313,-86.0,None,-32.2,dBm,-44.99,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=15/8,1313,-86.0,None,-32.2,dBm,-45.80,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=15/8,1313,-86.0,None,-42.2,dBm,-54.17,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=15/4,1313,-86.0,18.3,25.7,dBm,24.70,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=15/4,1313,-86.0,None,-42.2,dBm,-57.72,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=15/4,1313,-86.0,None,-32.2,dBm,-44.88,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=15/4,1313,-86.0,None,-32.2,dBm,-45.87,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=15/4,1313,-86.0,None,-42.2,dBm,-54.17,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=2/15,1450,-86.0,20.3,25.7,dBm,25.12,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=2/15,1450,-86.0,None,-42.2,dBm,-58.82,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=2/15,1450,-86.0,None,-32.2,dBm,-46.11,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=2/15,1450,-86.0,None,-32.2,dBm,-44.20,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=2/15,1450,-86.0,None,-42.2,dBm,-53.99,PASS
