sdfgdsg,,,,,,,,,,,,,,
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;QPSK-FRB,21625,-57.2,None,-29.2,dB,-42.88,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;QPSK-FRB,21625,-57.2,None,-35.2,dB,-47.57,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;QPSK-FRB,21625,-57.2,None,-32.2,dB,-44.66,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;QPSK-FRB,21625,-57.2,None,-32.2,dB,-45.53,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;QPSK-FRB,21625,-57.2,None,-35.2,dB,-47.83,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;16QAM-PRB@0,21625,-57.2,None,None,dB,23.82,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;16QAM-PRB@0,21625,-57.2,None,-29.2,dB,-43.39,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;16QAM-PRB@0,21625,-57.2,None,-29.2,dB,-54.52,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;16QAM-PRB@0,21625,-57.2,None,-35.2,dB,-57.39,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;16QAM-PRB@0,21625,-57.2,None,-32.2,dB,-44.06,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;16QAM-PRB@0,21625,-57.2,None,-32.2,dB,-58.24,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;16QAM-PRB@0,21625,-57.2,None,-35.2,dB,-58.56,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;16QAM-PRB@Max,21625,-57.2,None,None,dB,23.71,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;16QAM-PRB@Max,21625,-57.2,None,-29.2,dB,-53.72,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;16QAM-PRB@Max,21625,-57.2,None,-29.2,dB,-42.57,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;16QAM-PRB@Max,21625,-57.2,None,-35.2,dB,-57.84,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;16QAM-PRB@Max,21625,-57.2,None,-32.2,dB,-57.21,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;16QAM-PRB@Max,21625,-57.2,None,-32.2,dB,-43.25,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;16QAM-PRB@Max,21625,-57.2,None,-35.2,dB,-57.36,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;16QAM-FRB,21625,-57.2,None,None,dB,22.8,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;16QAM-FRB,21625,-57.2,None,-29.2,dB,-40.5,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;16QAM-FRB,21625,-57.2,None,-29.2,dB,-40.88,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;16QAM-FRB,21625,-57.2,None,-35.2,dB,-46.35,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;16QAM-FRB,21625,-57.2,None,-32.2,dB,-42.73,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;16QAM-FRB,21625,-57.2,None,-32.2,dB,-43.03,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;16QAM-FRB,21625,-57.2,None,-35.2,dB,-46.8,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;10MHZ;64QAM-PRB@0,21625,-57.2,None,None,dB,23.8,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-10MHZ;10MHZ;64QAM-PRB@0,21625,-57.2,None,-29.2,dB,-43.47,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 10MHZ;10MHZ;64QAM-PRB@0,21625,-57.2,None,-29.2,dB,-54.42,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-12.5MHZ;10MHZ;64QAM-PRB@0,21625,-57.2,None,-35.2,dB,-57.44,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-7.5MHZ;10MHZ;64QAM-PRB@0,21625,-57.2,None,-32.2,dB,-44.13,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 7.5MHZ;10MHZ;64QAM-PRB@0,21625,-57.2,None,-32.2,dB,-58.18,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 12.5MHZ;10MHZ;64QAM-PRB@0,21625,-57.2,None,-35.2,dB,-58.35,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;10MHZ;64QAM-PRB@Max,21625,-57.2,None,None,dB,23.61,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-10MHZ;10MHZ;64QAM-PRB@Max,21625,-57.2,None,-29.2,dB,-53.7,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 10MHZ;10MHZ;64QAM-PRB@Max,21625,-57.2,None,-29.2,dB,-43.51,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-12.5MHZ;10MHZ;64QAM-PRB@Max,21625,-57.2,None,-35.2,dB,-57.83,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-7.5MHZ;10MHZ;64QAM-PRB@Max,21625,-57.2,None,-32.2,dB,-57.14,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 7.5MHZ;10MHZ;64QAM-PRB@Max,21625,-57.2,None,-32.2,dB,-44.23,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 12.5MHZ;10MHZ;64QAM-PRB@Max,21625,-57.2,None,-35.2,dB,-57.4,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;10MHZ;64QAM-FRB,21625,-57.2,None,None,dB,22.77,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-10MHZ;10MHZ;64QAM-FRB,21625,-57.2,None,-29.2,dB,-41.53,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 10MHZ;10MHZ;64QAM-FRB,21625,-57.2,None,-29.2,dB,-41.26,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-12.5MHZ;10MHZ;64QAM-FRB,21625,-57.2,None,-35.2,dB,-46.99,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-7.5MHZ;10MHZ;64QAM-FRB,21625,-57.2,None,-32.2,dB,-43.85,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 7.5MHZ;10MHZ;64QAM-FRB,21625,-57.2,None,-32.2,dB,-43.57,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 12.5MHZ;10MHZ;64QAM-FRB,21625,-57.2,None,-35.2,dB,-46.76,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;QPSK-PRB@0,21750,-57.2,None,None,dB,24.25,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;QPSK-PRB@0,21750,-57.2,None,-29.2,dB,-42.96,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;QPSK-PRB@0,21750,-57.2,None,-29.2,dB,-57.17,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;QPSK-PRB@0,21750,-57.2,None,-35.2,dB,-57.09,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;QPSK-PRB@0,21750,-57.2,None,-32.2,dB,-43.73,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;QPSK-PRB@0,21750,-57.2,None,-32.2,dB,-60.05,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;QPSK-PRB@0,21750,-57.2,None,-35.2,dB,-61.53,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;QPSK-PRB@Max,21750,-57.2,None,None,dB,24.14,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;QPSK-PRB@Max,21750,-57.2,None,-29.2,dB,-53.69,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;QPSK-PRB@Max,21750,-57.2,None,-29.2,dB,-42.77,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;QPSK-PRB@Max,21750,-57.2,None,-35.2,dB,-58.41,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;QPSK-PRB@Max,21750,-57.2,None,-32.2,dB,-56.67,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;QPSK-PRB@Max,21750,-57.2,None,-32.2,dB,-43.33,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;QPSK-PRB@Max,21750,-57.2,None,-35.2,dB,-61.72,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;QPSK-FRB,21750,-57.2,None,None,dB,23.53,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;QPSK-FRB,21750,-57.2,None,-29.2,dB,-41.61,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;QPSK-FRB,21750,-57.2,None,-29.2,dB,-44.23,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;QPSK-FRB,21750,-57.2,None,-35.2,dB,-48.7,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;QPSK-FRB,21750,-57.2,None,-32.2,dB,-43.54,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;QPSK-FRB,21750,-57.2,None,-32.2,dB,-44.72,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;QPSK-FRB,21750,-57.2,None,-35.2,dB,-60.35,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;16QAM-PRB@0,21750,-57.2,None,None,dB,23.66,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;16QAM-PRB@0,21750,-57.2,None,-29.2,dB,-42.34,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;16QAM-PRB@0,21750,-57.2,None,-29.2,dB,-56.89,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;16QAM-PRB@0,21750,-57.2,None,-35.2,dB,-56.89,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;16QAM-PRB@0,21750,-57.2,None,-32.2,dB,-43.09,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;16QAM-PRB@0,21750,-57.2,None,-32.2,dB,-59.81,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;16QAM-PRB@0,21750,-57.2,None,-35.2,dB,-61.39,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;16QAM-PRB@Max,21750,-57.2,None,None,dB,23.36,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;16QAM-PRB@Max,21750,-57.2,None,-29.2,dB,-53.59,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;16QAM-PRB@Max,21750,-57.2,None,-29.2,dB,-43.54,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;16QAM-PRB@Max,21750,-57.2,None,-35.2,dB,-58.06,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;16QAM-PRB@Max,21750,-57.2,None,-32.2,dB,-56.7,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;16QAM-PRB@Max,21750,-57.2,None,-32.2,dB,-44.11,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;16QAM-PRB@Max,21750,-57.2,None,-35.2,dB,-61.27,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;10MHZ;16QAM-FRB,21750,-57.2,None,None,dB,22.58,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-10MHZ;10MHZ;16QAM-FRB,21750,-57.2,None,-29.2,dB,-39.59,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 10MHZ;10MHZ;16QAM-FRB,21750,-57.2,None,-29.2,dB,-44.4,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-12.5MHZ;10MHZ;16QAM-FRB,21750,-57.2,None,-35.2,dB,-44.93,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-7.5MHZ;10MHZ;16QAM-FRB,21750,-57.2,None,-32.2,dB,-42.04,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 7.5MHZ;10MHZ;16QAM-FRB,21750,-57.2,None,-32.2,dB,-44.93,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 12.5MHZ;10MHZ;16QAM-FRB,21750,-57.2,None,-35.2,dB,-59.66,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;10MHZ;64QAM-PRB@0,21750,-57.2,None,None,dB,23.61,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-10MHZ;10MHZ;64QAM-PRB@0,21750,-57.2,None,-29.2,dB,-42.69,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 10MHZ;10MHZ;64QAM-PRB@0,21750,-57.2,None,-29.2,dB,-56.45,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-12.5MHZ;10MHZ;64QAM-PRB@0,21750,-57.2,None,-35.2,dB,-57.02,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-7.5MHZ;10MHZ;64QAM-PRB@0,21750,-57.2,None,-32.2,dB,-43.35,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 7.5MHZ;10MHZ;64QAM-PRB@0,21750,-57.2,None,-32.2,dB,-59.33,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 12.5MHZ;10MHZ;64QAM-PRB@0,21750,-57.2,None,-35.2,dB,-61.34,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;10MHZ;64QAM-PRB@Max,21750,-57.2,None,None,dB,23.35,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-10MHZ;10MHZ;64QAM-PRB@Max,21750,-57.2,None,-29.2,dB,-53.54,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 10MHZ;10MHZ;64QAM-PRB@Max,21750,-57.2,None,-29.2,dB,-44.13,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-12.5MHZ;10MHZ;64QAM-PRB@Max,21750,-57.2,None,-35.2,dB,-57.75,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-7.5MHZ;10MHZ;64QAM-PRB@Max,21750,-57.2,None,-32.2,dB,-56.69,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 7.5MHZ;10MHZ;64QAM-PRB@Max,21750,-57.2,None,-32.2,dB,-44.7,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 12.5MHZ;10MHZ;64QAM-PRB@Max,21750,-57.2,None,-35.2,dB,-61.51,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;10MHZ;64QAM-FRB,21750,-57.2,None,None,dB,22.55,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-10MHZ;10MHZ;64QAM-FRB,21750,-57.2,None,-29.2,dB,-40.42,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 10MHZ;10MHZ;64QAM-FRB,21750,-57.2,None,-29.2,dB,-45,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-12.5MHZ;10MHZ;64QAM-FRB,21750,-57.2,None,-35.2,dB,-45.83,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-7.5MHZ;10MHZ;64QAM-FRB,21750,-57.2,None,-32.2,dB,-42.86,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 7.5MHZ;10MHZ;64QAM-FRB,21750,-57.2,None,-32.2,dB,-45.62,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 12.5MHZ;10MHZ;64QAM-FRB,21750,-57.2,None,-35.2,dB,-59.31,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;5MHZ;QPSK-PRB@0,21475,-60.2,None,None,dB,24.51,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-5MHZ;5MHZ;QPSK-PRB@0,21475,-60.2,None,-29.2,dB,-38.52,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 5MHZ;5MHZ;QPSK-PRB@0,21475,-60.2,None,-29.2,dB,-54.89,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-10MHZ;5MHZ;QPSK-PRB@0,21475,-60.2,None,-35.2,dB,-66.55,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-5MHZ;5MHZ;QPSK-PRB@0,21475,-60.2,None,-32.2,dB,-41.43,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 5MHZ;5MHZ;QPSK-PRB@0,21475,-60.2,None,-32.2,dB,-56,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 10MHZ;5MHZ;QPSK-PRB@0,21475,-60.2,None,-35.2,dB,-58.47,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;5MHZ;QPSK-PRB@Max,21475,-60.2,None,None,dB,24.47,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-5MHZ;5MHZ;QPSK-PRB@Max,21475,-60.2,None,-29.2,dB,-54.59,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 5MHZ;5MHZ;QPSK-PRB@Max,21475,-60.2,None,-29.2,dB,-42.37,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-10MHZ;5MHZ;QPSK-PRB@Max,21475,-60.2,None,-35.2,dB,-66.79,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-5MHZ;5MHZ;QPSK-PRB@Max,21475,-60.2,None,-32.2,dB,-55.74,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 5MHZ;5MHZ;QPSK-PRB@Max,21475,-60.2,None,-32.2,dB,-45.09,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 10MHZ;5MHZ;QPSK-PRB@Max,21475,-60.2,None,-35.2,dB,-58.71,PASS,,,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;5MHZ;QPSK-FRB,21475,-60.2,None,None,dB,23.87,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-5MHZ;5MHZ;QPSK-FRB,21475,-60.2,None,-29.2,dB,-40.13,PASS,,,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 5MHZ;5MHZ;QPSK-FRB,21475,-60.2,None,-29.2,dB,-39.44,PASS,Margin(-12.42),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-10MHZ;5MHZ;QPSK-FRB,21475,-60.2,None,-35.2,dB,-63.67,PASS,Margin(-16.33),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-5MHZ;5MHZ;QPSK-FRB,21475,-60.2,None,-32.2,dB,-41.57,PASS,Margin(-23.26),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 5MHZ;5MHZ;QPSK-FRB,21475,-60.2,None,-32.2,dB,-40.85,PASS,Margin(-12.07),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 10MHZ;5MHZ;QPSK-FRB,21475,-60.2,None,-35.2,dB,-53.1,PASS,Margin(-32.66),,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;5MHZ;16QAM-PRB@0,21475,-60.2,None,None,dB,23.86,PASS,Margin(-26.11),,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-5MHZ;5MHZ;16QAM-PRB@0,21475,-60.2,None,-29.2,dB,-38.23,PASS,Margin(-24.62),,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 5MHZ;5MHZ;16QAM-PRB@0,21475,-60.2,None,-29.2,dB,-54.45,PASS,Margin(-11.88),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-10MHZ;5MHZ;16QAM-PRB@0,21475,-60.2,None,-35.2,dB,-66.08,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-5MHZ;5MHZ;16QAM-PRB@0,21475,-60.2,None,-32.2,dB,-41.28,PASS,Margin(-32.59),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 5MHZ;5MHZ;16QAM-PRB@0,21475,-60.2,None,-32.2,dB,-55.44,PASS,Margin(-25.31),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 10MHZ;5MHZ;16QAM-PRB@0,21475,-60.2,None,-35.2,dB,-58.44,PASS,Margin(-24.23),,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;5MHZ;16QAM-PRB@Max,21475,-60.2,None,None,dB,23.77,PASS,Margin(-11.93),,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-5MHZ;5MHZ;16QAM-PRB@Max,21475,-60.2,None,-29.2,dB,-54.21,PASS,Margin(-10.76),,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 5MHZ;5MHZ;16QAM-PRB@Max,21475,-60.2,None,-29.2,dB,-41.69,PASS,Margin(-15.46),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-10MHZ;5MHZ;16QAM-PRB@Max,21475,-60.2,None,-35.2,dB,-66.02,PASS,Margin(-23.89),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-5MHZ;5MHZ;16QAM-PRB@Max,21475,-60.2,None,-32.2,dB,-55.42,PASS,Margin(-12.09),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 5MHZ;5MHZ;16QAM-PRB@Max,21475,-60.2,None,-32.2,dB,-44.14,PASS,,,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 10MHZ;5MHZ;16QAM-PRB@Max,21475,-60.2,None,-35.2,dB,-58.48,PASS,Margin(-10.64),,,,
 LTE-FDD,8,6.6.2.3 Adjacent Channel Power;5MHZ;16QAM-FRB,21475,-60.2,None,None,dB,22.87,PASS,Margin(-16.92),,,,
 LTE-FDD,8,6.6.2.3-EUTRA @-5MHZ;5MHZ;16QAM-FRB,21475,-60.2,None,-29.2,dB,-38.23,PASS,Margin(-18.26),,,,
 LTE-FDD,8,6.6.2.3-EUTRA @ 5MHZ;5MHZ;16QAM-FRB,21475,-60.2,None,-29.2,dB,-37.57,PASS,Margin(-7.92),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-10MHZ;5MHZ;16QAM-FRB,21475,-60.2,None,-35.2,dB,-61.46,PASS,Margin(-14.14),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @-5MHZ;5MHZ;16QAM-FRB,21475,-60.2,None,-32.2,dB,-39.27,PASS,Margin(-17.05),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 5MHZ;5MHZ;16QAM-FRB,21475,-60.2,None,-32.2,dB,-38.64,PASS,Margin(-18.62),,,,
 LTE-FDD,8,6.6.2.3 -UTRA @ 10MHZ;5MHZ;16QAM-FRB,21475,-60.2,None,-35.2,dB,-51.06,PASS,Margin(-8.10),,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;5MHZ;64QAM-PRB@0,21475,-60.2,None,None,dB,23.64,-,,,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-5MHZ;5MHZ;64QAM-PRB@0,21475,-60.2,None,-29.2,dB,-38.52,PASS,Margin(-11.12),,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 5MHZ;5MHZ;64QAM-PRB@0,21475,-60.2,None,-29.2,dB,-54.44,PASS,Margin(-14.55),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-10MHZ;5MHZ;64QAM-PRB@0,21475,-60.2,None,-35.2,dB,-65.92,PASS,Margin(-23.49),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-5MHZ;5MHZ;64QAM-PRB@0,21475,-60.2,None,-32.2,dB,-41.31,PASS,Margin(-12.20),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 5MHZ;5MHZ;64QAM-PRB@0,21475,-60.2,None,-32.2,dB,-55.38,PASS,Margin(-32.14),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 10MHZ;5MHZ;64QAM-PRB@0,21475,-60.2,None,-35.2,dB,-58.47,PASS,Margin(-25.93),,,,
 LTE-FDD,8,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;5MHZ;64QAM-PRB@Max,21475,-60.2,None,None,dB,23.69,-,Margin(-24.76),,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @-5MHZ;5MHZ;64QAM-PRB@Max,21475,-60.2,None,-29.2,dB,-54.62,PASS,Margin(-11.90),,,,
 LTE-FDD,8,6.6.2.3_3-EUTRA @ 5MHZ;5MHZ;64QAM-PRB@Max,21475,-60.2,None,-29.2,dB,-42.92,PASS,,,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-10MHZ;5MHZ;64QAM-PRB@Max,21475,-60.2,None,-35.2,dB,-65.83,PASS,Margin(-30.82),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @-5MHZ;5MHZ;64QAM-PRB@Max,21475,-60.2,None,-32.2,dB,-55.74,PASS,Margin(-25.53),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 5MHZ;5MHZ;64QAM-PRB@Max,21475,-60.2,None,-32.2,dB,-45.29,PASS,Margin(-24.13),,,,
 LTE-FDD,8,6.6.2.3_3 -UTRA @ 10MHZ;5MHZ;64QAM-PRB@Max,21475,-60.2,None,-35.2,dB,-58.38,PASS,Margin(-11.86),,,,
